order_item_id,order_id,product_id,quantity,price
8512,4285,23,1,302.76
8513,4285,5,2,1690.66
8514,4285,16,2,2262.82
8515,4286,6,1,845.39
8516,4286,18,1,1284.73
8517,4286,7,1,2678.84
8518,4287,4,1,2076.82
8519,4287,21,2,831.95
8520,4287,16,1,2262.82
8521,4288,23,1,302.76
8522,4288,17,1,1281.37
8523,4288,8,1,1491.38
8524,4289,4,1,2076.82
8525,4289,1,1,321.4
8526,4290,18,1,1284.73
8527,4290,19,2,604.72
8528,4290,14,1,1648.98
8529,4291,19,2,604.72
8530,4292,22,2,3060.54
8531,4292,1,2,321.4
8532,4292,9,2,2180.23
8533,4293,7,1,2678.84
8534,4293,15,1,883.51
8535,4293,8,2,1491.38
8536,4294,6,2,845.39
8537,4295,23,2,302.76
8538,4295,24,1,3157.13
8539,4296,25,2,1191.68
8540,4296,17,2,1281.37
8541,4296,22,1,3060.54
8542,4297,22,2,3060.54
8543,4298,11,1,1140.8
8544,4299,15,2,883.51
8545,4299,23,1,302.76
8546,4300,14,1,1648.98
8547,4300,12,2,1832.92
8548,4301,3,2,1958.55
8549,4301,13,1,2720.97
8550,4302,10,1,2261.25
8551,4302,4,2,2076.82
8552,4302,9,1,2180.23
8553,4303,25,2,1191.68
8554,4303,14,1,1648.98
8555,4303,8,2,1491.38
8556,4304,7,1,2678.84
8557,4305,3,1,1958.55
8558,4306,3,1,1958.55
8559,4306,6,2,845.39
8560,4307,13,2,2720.97
8561,4307,1,1,321.4
8562,4308,16,1,2262.82
8563,4308,21,1,831.95
8564,4309,19,2,604.72
8565,4310,9,2,2180.23
8566,4310,25,1,1191.68
8567,4310,1,2,321.4
8568,4311,20,1,2546.09
8569,4311,16,2,2262.82
8570,4311,4,1,2076.82
8571,4312,17,2,1281.37
8572,4313,13,2,2720.97
8573,4313,22,1,3060.54
8574,4314,9,2,2180.23
8575,4315,11,2,1140.8
8576,4315,8,2,1491.38
8577,4315,13,2,2720.97
8578,4316,19,1,604.72
8579,4316,1,2,321.4
8580,4316,5,1,1690.66
8581,4317,13,1,2720.97
8582,4318,24,2,3157.13
8583,4318,7,1,2678.84
8584,4319,2,2,2745.24
8585,4319,15,2,883.51
8586,4319,23,2,302.76
8587,4320,23,1,302.76
8588,4321,9,1,2180.23
8589,4321,24,1,3157.13
8590,4321,25,2,1191.68
8591,4322,14,2,1648.98
8592,4322,11,1,1140.8
8593,4323,6,2,845.39
8594,4324,12,2,1832.92
8595,4325,16,1,2262.82
8596,4325,11,1,1140.8
8597,4325,15,1,883.51
8598,4326,12,1,1832.92
8599,4327,15,1,883.51
8600,4328,8,1,1491.38
8601,4328,7,1,2678.84
8602,4328,4,2,2076.82
8603,4329,24,2,3157.13
8604,4329,5,1,1690.66
8605,4330,15,2,883.51
8606,4331,16,1,2262.82
8607,4331,4,2,2076.82
8608,4331,2,2,2745.24
8609,4332,10,2,2261.25
8610,4332,23,2,302.76
8611,4332,8,1,1491.38
8612,4333,10,1,2261.25
8613,4333,12,1,1832.92
8614,4333,23,1,302.76
8615,4334,2,2,2745.24
8616,4335,8,2,1491.38
8617,4335,10,1,2261.25
8618,4335,21,1,831.95
8619,4336,25,2,1191.68
8620,4336,1,2,321.4
8621,4336,3,1,1958.55
8622,4337,22,1,3060.54
8623,4338,7,1,2678.84
8624,4338,21,1,831.95
8625,4339,18,2,1284.73
8626,4339,9,2,2180.23
8627,4340,15,2,883.51
8628,4340,18,2,1284.73
8629,4340,16,1,2262.82
8630,4341,9,1,2180.23
8631,4342,3,2,1958.55
8632,4342,10,2,2261.25
8633,4343,4,2,2076.82
8634,4344,6,1,845.39
8635,4344,24,1,3157.13
8636,4345,10,2,2261.25
8637,4346,8,2,1491.38
8638,4347,13,1,2720.97
8639,4347,5,2,1690.66
8640,4348,14,2,1648.98
8641,4348,5,2,1690.66
8642,4349,7,2,2678.84
8643,4349,23,1,302.76
8644,4350,15,1,883.51
8645,4350,19,2,604.72
8646,4351,1,1,321.4
8647,4351,11,1,1140.8
8648,4352,22,1,3060.54
8649,4353,20,1,2546.09
8650,4353,17,1,1281.37
8651,4354,10,2,2261.25
8652,4355,1,2,321.4
8653,4355,3,1,1958.55
8654,4356,16,2,2262.82
8655,4356,12,2,1832.92
8656,4357,13,1,2720.97
8657,4357,25,2,1191.68
8658,4357,7,1,2678.84
8659,4358,6,2,845.39
8660,4358,11,1,1140.8
8661,4359,4,2,2076.82
8662,4359,9,2,2180.23
8663,4360,25,1,1191.68
8664,4360,23,1,302.76
8665,4360,15,1,883.51
8666,4361,10,1,2261.25
8667,4361,1,2,321.4
8668,4361,23,1,302.76
8669,4362,23,1,302.76
8670,4362,14,1,1648.98
8671,4363,20,2,2546.09
8672,4363,3,2,1958.55
8673,4364,18,2,1284.73
8674,4364,6,1,845.39
8675,4364,16,1,2262.82
8676,4365,13,1,2720.97
8677,4365,17,1,1281.37
8678,4366,8,2,1491.38
8679,4366,19,1,604.72
8680,4367,11,2,1140.8
8681,4367,18,2,1284.73
8682,4367,16,1,2262.82
8683,4368,25,2,1191.68
8684,4369,1,1,321.4
8685,4369,23,2,302.76
8686,4370,9,2,2180.23
8687,4371,23,1,302.76
8688,4372,21,2,831.95
8689,4373,6,1,845.39
8690,4373,23,1,302.76
8691,4374,15,1,883.51
8692,4375,25,2,1191.68
8693,4375,20,1,2546.09
8694,4375,1,2,321.4
8695,4376,24,1,3157.13
8696,4376,14,2,1648.98
8697,4376,23,1,302.76
8698,4377,6,2,845.39
8699,4377,16,2,2262.82
8700,4377,11,2,1140.8
8701,4378,12,1,1832.92
8702,4378,1,1,321.4
8703,4378,10,1,2261.25
8704,4379,11,2,1140.8
8705,4379,25,1,1191.68
8706,4379,17,1,1281.37
8707,4380,4,1,2076.82
8708,4380,12,2,1832.92
8709,4380,18,2,1284.73
8710,4381,20,2,2546.09
8711,4381,16,2,2262.82
8712,4382,13,1,2720.97
8713,4382,1,2,321.4
8714,4382,6,2,845.39
8715,4383,4,1,2076.82
8716,4383,7,2,2678.84
8717,4383,5,1,1690.66
8718,4384,19,1,604.72
8719,4384,10,2,2261.25
8720,4384,5,2,1690.66
8721,4385,5,1,1690.66
8722,4385,24,1,3157.13
8723,4386,9,1,2180.23
8724,4387,15,1,883.51
8725,4388,16,1,2262.82
8726,4388,1,2,321.4
8727,4389,12,2,1832.92
8728,4389,24,2,3157.13
8729,4390,1,2,321.4
8730,4390,3,1,1958.55
8731,4391,23,2,302.76
8732,4391,19,2,604.72
8733,4391,12,1,1832.92
8734,4392,17,1,1281.37
8735,4393,15,2,883.51
8736,4394,20,2,2546.09
8737,4394,21,1,831.95
8738,4395,11,2,1140.8
8739,4396,24,2,3157.13
8740,4397,14,1,1648.98
8741,4397,12,2,1832.92
8742,4397,18,2,1284.73
8743,4398,9,2,2180.23
8744,4399,4,1,2076.82
8745,4399,21,2,831.95
8746,4400,7,1,2678.84
8747,4401,15,1,883.51
8748,4402,16,1,2262.82
8749,4403,25,1,1191.68
8750,4404,25,2,1191.68
8751,4404,2,1,2745.24
8752,4405,12,1,1832.92
8753,4405,25,2,1191.68
8754,4406,6,1,845.39
8755,4406,5,1,1690.66
8756,4406,19,2,604.72
8757,4407,1,1,321.4
8758,4407,8,1,1491.38
8759,4407,5,1,1690.66
8760,4408,25,1,1191.68
8761,4409,19,2,604.72
8762,4410,10,1,2261.25
8763,4410,9,2,2180.23
8764,4410,16,1,2262.82
8765,4411,14,2,1648.98
8766,4411,18,2,1284.73
8767,4411,3,2,1958.55
8768,4412,23,2,302.76
8769,4412,4,1,2076.82
8770,4412,8,2,1491.38
8771,4413,23,2,302.76
8772,4414,25,1,1191.68
8773,4414,20,2,2546.09
8774,4415,14,1,1648.98
8775,4416,24,1,3157.13
8776,4416,25,1,1191.68
8777,4416,12,2,1832.92
8778,4417,4,1,2076.82
8779,4417,10,1,2261.25
8780,4417,13,1,2720.97
8781,4418,3,1,1958.55
8782,4419,9,2,2180.23
8783,4419,11,1,1140.8
8784,4419,3,2,1958.55
8785,4420,8,2,1491.38
8786,4421,4,1,2076.82
8787,4421,11,1,1140.8
8788,4422,7,1,2678.84
8789,4423,1,2,321.4
8790,4423,3,2,1958.55
8791,4424,18,1,1284.73
8792,4424,7,2,2678.84
8793,4424,6,2,845.39
8794,4425,16,1,2262.82
8795,4426,21,2,831.95
8796,4426,23,1,302.76
8797,4426,12,2,1832.92
8798,4427,1,2,321.4
8799,4427,7,2,2678.84
8800,4427,5,2,1690.66
8801,4428,17,1,1281.37
8802,4428,16,1,2262.82
8803,4429,24,2,3157.13
8804,4429,16,2,2262.82
8805,4430,16,1,2262.82
8806,4430,4,2,2076.82
8807,4430,6,1,845.39
8808,4431,18,1,1284.73
8809,4431,25,2,1191.68
8810,4432,4,1,2076.82
8811,4432,24,1,3157.13
8812,4433,20,2,2546.09
8813,4433,9,1,2180.23
8814,4433,3,2,1958.55
8815,4434,16,2,2262.82
8816,4434,14,2,1648.98
8817,4434,2,2,2745.24
8818,4435,14,1,1648.98
8819,4435,12,2,1832.92
8820,4436,1,1,321.4
8821,4436,9,2,2180.23
8822,4437,1,2,321.4
8823,4438,12,1,1832.92
8824,4438,25,2,1191.68
8825,4438,14,1,1648.98
8826,4439,6,2,845.39
8827,4439,7,1,2678.84
8828,4439,1,2,321.4
8829,4440,4,1,2076.82
8830,4440,2,2,2745.24
8831,4441,16,1,2262.82
8832,4441,15,1,883.51
8833,4442,6,1,845.39
8834,4443,22,1,3060.54
8835,4443,20,2,2546.09
8836,4444,24,1,3157.13
8837,4445,1,2,321.4
8838,4445,7,1,2678.84
8839,4446,6,2,845.39
8840,4447,9,2,2180.23
8841,4448,7,2,2678.84
8842,4448,3,2,1958.55
8843,4449,24,1,3157.13
8844,4450,6,1,845.39
8845,4451,9,1,2180.23
8846,4452,8,2,1491.38
8847,4452,24,2,3157.13
8848,4452,6,1,845.39
8849,4453,19,2,604.72
8850,4453,7,1,2678.84
8851,4454,8,1,1491.38
8852,4454,22,1,3060.54
8853,4454,21,1,831.95
8854,4455,12,1,1832.92
8855,4455,10,1,2261.25
8856,4456,14,1,1648.98
8857,4456,24,1,3157.13
8858,4457,7,1,2678.84
8859,4457,15,1,883.51
8860,4458,23,1,302.76
8861,4458,10,2,2261.25
8862,4459,25,1,1191.68
8863,4459,1,2,321.4
8864,4460,17,1,1281.37
8865,4460,22,1,3060.54
8866,4460,5,2,1690.66
8867,4461,25,2,1191.68
8868,4461,15,2,883.51
8869,4462,11,2,1140.8
8870,4462,8,1,1491.38
8871,4463,19,2,604.72
8872,4463,13,2,2720.97
8873,4464,23,2,302.76
8874,4464,14,2,1648.98
8875,4464,4,1,2076.82
8876,4465,10,1,2261.25
8877,4465,7,1,2678.84
8878,4466,23,2,302.76
8879,4467,19,1,604.72
8880,4468,19,2,604.72
8881,4468,23,2,302.76
8882,4469,1,1,321.4
8883,4470,15,2,883.51
8884,4470,11,1,1140.8
8885,4471,10,1,2261.25
8886,4471,23,2,302.76
8887,4472,4,2,2076.82
8888,4472,19,2,604.72
8889,4473,20,1,2546.09
8890,4473,25,2,1191.68
8891,4474,8,1,1491.38
8892,4475,21,2,831.95
8893,4475,16,1,2262.82
8894,4475,6,1,845.39
8895,4476,12,1,1832.92
8896,4476,24,2,3157.13
8897,4476,13,2,2720.97
8898,4477,4,1,2076.82
8899,4477,22,1,3060.54
8900,4477,14,1,1648.98
8901,4478,5,1,1690.66
8902,4479,25,1,1191.68
8903,4479,7,1,2678.84
8904,4479,23,1,302.76
8905,4480,12,1,1832.92
8906,4480,6,2,845.39
8907,4480,16,2,2262.82
8908,4481,20,2,2546.09
8909,4481,5,1,1690.66
8910,4481,1,2,321.4
8911,4482,8,2,1491.38
8912,4482,19,1,604.72
8913,4482,21,1,831.95
8914,4483,7,2,2678.84
8915,4483,22,2,3060.54
8916,4484,9,2,2180.23
8917,4484,21,2,831.95
8918,4484,3,1,1958.55
8919,4485,10,2,2261.25
8920,4485,23,1,302.76
8921,4485,7,2,2678.84
8922,4486,23,2,302.76
8923,4486,19,1,604.72
8924,4487,16,1,2262.82
8925,4488,13,1,2720.97
8926,4488,10,1,2261.25
8927,4488,23,1,302.76
8928,4489,23,1,302.76
8929,4489,14,2,1648.98
8930,4490,4,1,2076.82
8931,4491,3,1,1958.55
8932,4492,11,2,1140.8
8933,4492,5,2,1690.66
8934,4493,13,1,2720.97
8935,4494,21,2,831.95
8936,4494,25,2,1191.68
8937,4494,3,1,1958.55
8938,4495,20,2,2546.09
8939,4495,3,1,1958.55
8940,4496,20,1,2546.09
8941,4497,9,2,2180.23
8942,4497,11,2,1140.8
8943,4497,3,1,1958.55
8944,4498,23,2,302.76
8945,4498,10,1,2261.25
8946,4498,22,2,3060.54
8947,4499,22,2,3060.54
8948,4499,21,1,831.95
8949,4500,9,1,2180.23
8950,4500,20,2,2546.09
8951,4501,2,2,2745.24
8952,4501,19,2,604.72
8953,4501,9,1,2180.23
8954,4502,2,1,2745.24
8955,4502,6,2,845.39
8956,4503,19,1,604.72
8957,4503,3,2,1958.55
8958,4503,17,2,1281.37
8959,4504,14,2,1648.98
8960,4504,22,1,3060.54
8961,4504,21,1,831.95
8962,4505,22,1,3060.54
8963,4506,21,2,831.95
8964,4506,4,2,2076.82
8965,4506,12,2,1832.92
8966,4507,4,1,2076.82
8967,4507,13,2,2720.97
8968,4507,15,2,883.51
8969,4508,15,1,883.51
8970,4508,4,2,2076.82
8971,4509,13,1,2720.97
8972,4510,20,2,2546.09
8973,4510,22,2,3060.54
8974,4511,12,1,1832.92
8975,4511,21,2,831.95
8976,4511,17,2,1281.37
8977,4512,18,1,1284.73
8978,4513,11,1,1140.8
8979,4514,1,2,321.4
8980,4515,3,2,1958.55
8981,4515,1,1,321.4
8982,4516,14,2,1648.98
8983,4516,7,2,2678.84
8984,4516,8,1,1491.38
8985,4517,22,1,3060.54
8986,4517,20,2,2546.09
8987,4517,10,2,2261.25
8988,4518,24,2,3157.13
8989,4519,8,2,1491.38
8990,4519,15,1,883.51
8991,4520,3,2,1958.55
8992,4521,9,2,2180.23
8993,4521,20,1,2546.09
8994,4522,9,1,2180.23
8995,4522,19,1,604.72
8996,4522,8,2,1491.38
8997,4523,18,2,1284.73
8998,4523,3,2,1958.55
8999,4523,23,2,302.76
9000,4524,13,1,2720.97
9001,4525,3,2,1958.55
9002,4525,9,2,2180.23
9003,4525,4,1,2076.82
9004,4526,22,2,3060.54
9005,4527,18,2,1284.73
9006,4528,25,2,1191.68
9007,4528,17,1,1281.37
9008,4529,23,1,302.76
9009,4529,10,2,2261.25
9010,4529,3,1,1958.55
9011,4530,9,2,2180.23
9012,4531,7,2,2678.84
9013,4531,18,1,1284.73
9014,4532,25,2,1191.68
9015,4533,15,2,883.51
9016,4533,5,1,1690.66
9017,4533,9,1,2180.23
9018,4534,9,2,2180.23
9019,4534,4,2,2076.82
9020,4534,2,2,2745.24
9021,4535,11,1,1140.8
9022,4535,13,1,2720.97
9023,4535,25,1,1191.68
9024,4536,24,2,3157.13
9025,4536,7,1,2678.84
9026,4537,2,2,2745.24
9027,4538,7,2,2678.84
9028,4539,18,2,1284.73
9029,4539,22,2,3060.54
9030,4539,13,2,2720.97
9031,4540,15,2,883.51
9032,4540,18,1,1284.73
9033,4541,13,1,2720.97
9034,4541,11,2,1140.8
9035,4541,24,2,3157.13
9036,4542,17,2,1281.37
9037,4543,1,2,321.4
9038,4544,5,2,1690.66
9039,4545,18,1,1284.73
9040,4545,21,1,831.95
9041,4546,3,1,1958.55
9042,4546,5,2,1690.66
9043,4547,16,2,2262.82
9044,4548,6,1,845.39
9045,4548,8,1,1491.38
9046,4548,3,2,1958.55
9047,4549,25,2,1191.68
9048,4549,16,1,2262.82
9049,4550,14,2,1648.98
9050,4550,25,1,1191.68
9051,4550,18,2,1284.73
9052,4551,13,1,2720.97
9053,4552,7,2,2678.84
9054,4553,21,1,831.95
9055,4553,9,1,2180.23
9056,4554,2,1,2745.24
9057,4554,7,1,2678.84
9058,4554,14,2,1648.98
9059,4555,19,2,604.72
9060,4556,2,1,2745.24
9061,4556,1,2,321.4
9062,4557,2,2,2745.24
9063,4558,2,2,2745.24
9064,4558,3,2,1958.55
9065,4558,20,2,2546.09
9066,4559,10,2,2261.25
9067,4560,24,2,3157.13
9068,4560,25,1,1191.68
9069,4560,19,2,604.72
9070,4561,12,1,1832.92
9071,4561,23,2,302.76
9072,4562,10,1,2261.25
9073,4562,14,2,1648.98
9074,4562,21,1,831.95
9075,4563,15,1,883.51
9076,4564,18,2,1284.73
9077,4564,22,1,3060.54
9078,4565,23,2,302.76
9079,4566,12,2,1832.92
9080,4566,14,2,1648.98
9081,4566,8,1,1491.38
9082,4567,22,2,3060.54
9083,4568,1,2,321.4
9084,4569,14,2,1648.98
9085,4569,25,2,1191.68
9086,4569,18,1,1284.73
9087,4570,25,2,1191.68
9088,4571,23,2,302.76
9089,4571,12,1,1832.92
9090,4571,4,1,2076.82
9091,4572,5,2,1690.66
9092,4572,23,1,302.76
9093,4572,1,1,321.4
9094,4573,17,1,1281.37
9095,4573,11,1,1140.8
9096,4573,10,1,2261.25
9097,4574,7,1,2678.84
9098,4574,12,1,1832.92
9099,4574,23,2,302.76
9100,4575,13,1,2720.97
9101,4575,14,2,1648.98
9102,4575,7,2,2678.84
9103,4576,2,2,2745.24
9104,4577,12,2,1832.92
9105,4577,8,1,1491.38
9106,4578,15,2,883.51
9107,4578,10,2,2261.25
9108,4578,24,1,3157.13
9109,4579,20,2,2546.09
9110,4580,10,1,2261.25
9111,4581,4,1,2076.82
9112,4582,18,2,1284.73
9113,4583,5,2,1690.66
9114,4584,17,1,1281.37
9115,4584,8,2,1491.38
9116,4585,8,1,1491.38
9117,4585,7,2,2678.84
9118,4585,18,1,1284.73
9119,4586,20,1,2546.09
9120,4586,21,2,831.95
9121,4586,17,2,1281.37
9122,4587,19,2,604.72
9123,4588,23,1,302.76
9124,4588,2,1,2745.24
9125,4588,7,2,2678.84
9126,4589,17,1,1281.37
9127,4589,16,2,2262.82
9128,4589,19,1,604.72
9129,4590,13,2,2720.97
9130,4590,7,2,2678.84
9131,4590,11,2,1140.8
9132,4591,22,2,3060.54
9133,4592,10,1,2261.25
9134,4593,12,1,1832.92
9135,4593,11,2,1140.8
9136,4593,19,2,604.72
9137,4594,7,2,2678.84
9138,4595,18,2,1284.73
9139,4595,11,2,1140.8
9140,4595,13,1,2720.97
9141,4596,3,1,1958.55
9142,4596,10,1,2261.25
9143,4597,8,2,1491.38
9144,4597,3,1,1958.55
9145,4598,14,1,1648.98
9146,4599,15,2,883.51
9147,4599,21,1,831.95
9148,4600,13,2,2720.97
9149,4600,21,1,831.95
9150,4601,24,1,3157.13
9151,4601,10,2,2261.25
9152,4602,22,2,3060.54
9153,4602,18,1,1284.73
9154,4603,3,2,1958.55
9155,4603,15,1,883.51
9156,4603,1,1,321.4
9157,4604,13,1,2720.97
9158,4605,4,2,2076.82
9159,4606,23,2,302.76
9160,4606,14,1,1648.98
9161,4607,18,1,1284.73
9162,4608,10,2,2261.25
9163,4609,15,1,883.51
9164,4609,7,1,2678.84
9165,4610,18,1,1284.73
9166,4610,14,1,1648.98
9167,4611,17,1,1281.37
9168,4612,14,2,1648.98
9169,4613,9,2,2180.23
9170,4613,21,2,831.95
9171,4614,7,1,2678.84
9172,4615,22,1,3060.54
9173,4615,17,2,1281.37
9174,4615,23,2,302.76
9175,4616,5,1,1690.66
9176,4616,17,2,1281.37
9177,4616,20,1,2546.09
9178,4617,1,2,321.4
9179,4618,8,1,1491.38
9180,4618,21,1,831.95
9181,4619,13,2,2720.97
9182,4619,15,1,883.51
9183,4620,11,2,1140.8
9184,4620,4,2,2076.82
9185,4621,22,1,3060.54
9186,4622,25,2,1191.68
9187,4622,17,1,1281.37
9188,4623,20,1,2546.09
9189,4623,7,1,2678.84
9190,4623,2,1,2745.24
9191,4624,6,2,845.39
9192,4624,3,1,1958.55
9193,4625,13,1,2720.97
9194,4626,13,1,2720.97
9195,4627,24,2,3157.13
9196,4627,18,1,1284.73
9197,4627,15,2,883.51
9198,4628,11,1,1140.8
9199,4629,19,2,604.72
9200,4629,6,1,845.39
9201,4630,23,2,302.76
9202,4630,8,2,1491.38
9203,4630,10,2,2261.25
9204,4631,16,1,2262.82
9205,4631,13,2,2720.97
9206,4631,23,1,302.76
9207,4632,2,2,2745.24
9208,4632,21,2,831.95
9209,4633,19,2,604.72
9210,4633,2,2,2745.24
9211,4634,7,1,2678.84
9212,4635,16,2,2262.82
9213,4635,13,1,2720.97
9214,4635,7,2,2678.84
9215,4636,14,1,1648.98
9216,4636,7,2,2678.84
9217,4636,9,2,2180.23
9218,4637,18,1,1284.73
9219,4638,18,1,1284.73
9220,4639,10,1,2261.25
9221,4639,21,2,831.95
9222,4639,12,2,1832.92
9223,4640,18,1,1284.73
9224,4640,14,1,1648.98
9225,4640,1,2,321.4
9226,4641,5,2,1690.66
9227,4641,19,2,604.72
9228,4641,12,1,1832.92
9229,4642,20,2,2546.09
9230,4642,12,2,1832.92
9231,4643,5,2,1690.66
9232,4643,21,2,831.95
9233,4643,18,1,1284.73
9234,4644,17,1,1281.37
9235,4644,18,2,1284.73
9236,4644,20,1,2546.09
9237,4645,13,1,2720.97
9238,4646,22,1,3060.54
9239,4647,16,2,2262.82
9240,4647,15,1,883.51
9241,4647,12,1,1832.92
9242,4648,5,2,1690.66
9243,4648,25,1,1191.68
9244,4649,6,1,845.39
9245,4649,21,1,831.95
9246,4649,14,2,1648.98
9247,4650,5,2,1690.66
9248,4651,2,2,2745.24
9249,4651,25,1,1191.68
9250,4651,1,1,321.4
9251,4652,14,2,1648.98
9252,4652,15,1,883.51
9253,4653,12,1,1832.92
9254,4653,13,1,2720.97
9255,4654,3,1,1958.55
9256,4654,23,2,302.76
9257,4655,15,2,883.51
9258,4656,24,1,3157.13
9259,4657,22,1,3060.54
9260,4657,19,2,604.72
9261,4658,5,1,1690.66
9262,4658,23,1,302.76
9263,4659,4,1,2076.82
9264,4659,1,2,321.4
9265,4659,21,1,831.95
9266,4660,16,1,2262.82
9267,4660,10,1,2261.25
9268,4660,22,1,3060.54
9269,4661,19,2,604.72
9270,4662,18,1,1284.73
9271,4662,10,1,2261.25
9272,4663,24,1,3157.13
9273,4663,2,2,2745.24
9274,4663,5,2,1690.66
9275,4664,5,2,1690.66
9276,4664,25,2,1191.68
9277,4665,16,2,2262.82
9278,4665,14,2,1648.98
9279,4665,10,1,2261.25
9280,4666,13,1,2720.97
9281,4666,9,2,2180.23
9282,4667,22,2,3060.54
9283,4667,21,1,831.95
9284,4668,2,2,2745.24
9285,4668,10,1,2261.25
9286,4668,7,2,2678.84
9287,4669,4,1,2076.82
9288,4669,25,2,1191.68
9289,4669,20,2,2546.09
9290,4670,18,2,1284.73
9291,4670,23,1,302.76
9292,4671,10,1,2261.25
9293,4671,4,1,2076.82
9294,4671,24,1,3157.13
9295,4672,2,2,2745.24
9296,4673,17,2,1281.37
9297,4673,16,1,2262.82
9298,4674,8,1,1491.38
9299,4674,1,2,321.4
9300,4674,12,2,1832.92
9301,4675,1,1,321.4
9302,4675,24,2,3157.13
9303,4675,11,1,1140.8
9304,4676,3,1,1958.55
9305,4676,7,1,2678.84
9306,4677,19,2,604.72
9307,4678,4,2,2076.82
9308,4679,15,2,883.51
9309,4680,9,2,2180.23
9310,4681,10,1,2261.25
9311,4682,19,1,604.72
9312,4682,21,2,831.95
9313,4683,11,2,1140.8
9314,4683,23,1,302.76
9315,4683,6,1,845.39
9316,4684,12,2,1832.92
9317,4684,25,1,1191.68
9318,4684,13,1,2720.97
9319,4685,12,2,1832.92
9320,4685,3,2,1958.55
9321,4686,25,1,1191.68
9322,4687,15,1,883.51
9323,4687,11,1,1140.8
9324,4687,18,2,1284.73
9325,4688,6,1,845.39
9326,4688,17,1,1281.37
9327,4689,6,1,845.39
9328,4689,20,2,2546.09
9329,4690,17,2,1281.37
9330,4690,14,1,1648.98
9331,4691,18,1,1284.73
9332,4691,2,2,2745.24
9333,4692,4,1,2076.82
9334,4692,20,2,2546.09
9335,4693,15,1,883.51
9336,4693,3,1,1958.55
9337,4694,18,1,1284.73
9338,4694,5,1,1690.66
9339,4695,9,2,2180.23
9340,4696,6,2,845.39
9341,4696,15,2,883.51
9342,4697,20,1,2546.09
9343,4698,12,1,1832.92
9344,4698,18,1,1284.73
9345,4699,4,1,2076.82
9346,4699,10,1,2261.25
9347,4700,17,1,1281.37
9348,4700,7,1,2678.84
9349,4700,10,2,2261.25
9350,4701,5,2,1690.66
9351,4701,21,2,831.95
9352,4701,8,1,1491.38
9353,4702,5,2,1690.66
9354,4703,20,1,2546.09
9355,4704,6,1,845.39
9356,4704,21,2,831.95
9357,4705,14,2,1648.98
9358,4705,1,2,321.4
9359,4706,5,1,1690.66
9360,4707,23,1,302.76
9361,4707,10,2,2261.25
9362,4708,12,1,1832.92
9363,4708,9,1,2180.23
9364,4708,10,2,2261.25
9365,4709,19,1,604.72
9366,4709,18,1,1284.73
9367,4710,14,1,1648.98
9368,4711,1,2,321.4
9369,4712,11,2,1140.8
9370,4712,13,1,2720.97
9371,4713,19,2,604.72
9372,4713,22,1,3060.54
9373,4713,18,2,1284.73
9374,4714,24,2,3157.13
9375,4714,22,1,3060.54
9376,4714,21,1,831.95
9377,4715,22,1,3060.54
9378,4716,11,2,1140.8
9379,4716,17,2,1281.37
9380,4717,3,1,1958.55
9381,4717,10,1,2261.25
9382,4717,20,1,2546.09
9383,4718,2,1,2745.24
9384,4719,8,2,1491.38
9385,4719,9,1,2180.23
9386,4720,15,1,883.51
9387,4720,23,2,302.76
9388,4720,3,2,1958.55
9389,4721,21,1,831.95
9390,4722,5,1,1690.66
9391,4722,2,1,2745.24
9392,4722,25,1,1191.68
9393,4723,19,1,604.72
9394,4724,18,2,1284.73
9395,4724,21,1,831.95
9396,4725,15,2,883.51
9397,4725,5,2,1690.66
9398,4726,13,1,2720.97
9399,4727,21,2,831.95
9400,4727,5,2,1690.66
9401,4727,3,1,1958.55
9402,4728,1,1,321.4
9403,4728,17,1,1281.37
9404,4728,16,1,2262.82
9405,4729,6,2,845.39
9406,4729,11,1,1140.8
9407,4729,8,1,1491.38
9408,4730,6,2,845.39
9409,4730,8,2,1491.38
9410,4731,17,1,1281.37
9411,4731,18,1,1284.73
9412,4731,12,2,1832.92
9413,4732,6,1,845.39
9414,4733,9,1,2180.23
9415,4734,8,2,1491.38
9416,4735,22,1,3060.54
9417,4736,7,2,2678.84
9418,4737,19,1,604.72
9419,4737,12,2,1832.92
9420,4737,17,2,1281.37
9421,4738,23,2,302.76
9422,4738,4,1,2076.82
9423,4738,3,2,1958.55
9424,4739,11,1,1140.8
9425,4739,3,1,1958.55
9426,4739,5,1,1690.66
9427,4740,25,2,1191.68
9428,4740,14,2,1648.98
9429,4740,8,1,1491.38
9430,4741,13,2,2720.97
9431,4741,11,2,1140.8
9432,4741,14,1,1648.98
9433,4742,23,1,302.76
9434,4742,24,2,3157.13
9435,4742,19,2,604.72
9436,4743,20,1,2546.09
9437,4744,14,2,1648.98
9438,4744,13,2,2720.97
9439,4744,20,1,2546.09
9440,4745,5,1,1690.66
9441,4745,14,1,1648.98
9442,4745,25,2,1191.68
9443,4746,18,2,1284.73
9444,4746,8,1,1491.38
9445,4747,4,2,2076.82
9446,4748,19,2,604.72
9447,4748,21,1,831.95
9448,4748,25,2,1191.68
9449,4749,19,2,604.72
9450,4749,12,2,1832.92
9451,4750,8,1,1491.38
9452,4750,14,2,1648.98
9453,4750,19,2,604.72
9454,4751,6,2,845.39
9455,4751,1,2,321.4
9456,4751,10,2,2261.25
9457,4752,15,1,883.51
9458,4752,12,1,1832.92
9459,4753,9,1,2180.23
