order_id,customer_id,order_date,total_amount
5524,928,2/9/2021,4999.03
5525,283,6/12/2021,10830.35
5526,140,26/4/2021,5357.68
5527,439,6/5/2022,6051.24
5528,796,19/3/2021,8595.29
5529,76,1/7/2022,2982.76
5530,745,10/8/2021,2180.23
5531,742,7/3/2021,3664.73
5532,12,8/6/2022,5976.8
5533,977,14/4/2021,2982.76
5534,461,15/11/2021,3562.35
5535,743,8/2/2021,3470.69
5536,262,12/1/2021,3844.13
5537,633,28/12/2021,2383.36
5538,194,7/2/2021,4525.64
5539,656,2/2/2022,11731.46
5540,300,9/10/2021,2601.35
5541,638,16/2/2022,8407.72
5542,442,26/7/2022,3545.98
5543,16,1/10/2021,7053.86
5544,415,13/11/2022,6702.73
5545,51,21/9/2022,6484.19
5546,4,3/12/2022,6121.08
5547,516,1/4/2021,5165.3
5548,975,12/12/2021,6977.64
5549,954,28/11/2022,5697.7
5550,92,23/5/2021,6205.52
5551,932,24/10/2021,1209.44
5552,531,13/2/2022,6372.52
5553,597,27/8/2021,10359.58
5554,22,17/3/2022,3847.47
5555,707,10/4/2021,7953.42
5556,66,10/10/2022,6054.97
5557,512,10/1/2022,10534.12
5558,467,9/11/2022,2678.84
5559,671,12/4/2021,11150.92
5560,952,7/10/2021,302.76
5561,19,17/11/2021,7558.62
5562,426,14/10/2022,5115.95
5563,85,6/4/2022,6991.53
5564,9,29/11/2021,2745.24
5565,906,10/9/2022,5534.42
5566,56,23/10/2021,6798.1
5567,684,17/9/2022,8053.22
5568,718,12/12/2022,10763.73
5569,936,23/8/2021,9788.41
5570,701,6/6/2021,5750.02
5571,157,16/9/2021,3562.35
5572,804,29/12/2022,11478.76
5573,22,26/12/2021,3381.32
5574,732,19/3/2022,3461.6
5575,381,2/5/2022,10041.78
5576,605,14/2/2022,5490.48
5577,887,10/10/2021,3819.64
5578,507,19/7/2022,4948.94
5579,98,15/6/2021,6112.19
5580,903,17/5/2021,7270.88
5581,563,15/1/2021,1832.92
5582,62,4/12/2022,4123.56
5583,17,30/9/2021,6642.06
5584,96,21/10/2021,8466.45
5585,388,11/9/2021,302.76
5586,294,27/6/2022,7124.7
5587,767,25/10/2021,1436.67
5588,538,8/4/2022,4522.5
5589,52,10/4/2021,5169.31
5590,557,10/2/2021,8053.22
5591,236,17/5/2021,1140.8
5592,86,18/1/2022,3686.05
5593,939,17/5/2022,302.76
5594,822,26/11/2021,10191.72
5595,223,7/11/2022,4497.21
5596,895,22/2/2021,8551.02
5597,297,23/10/2021,2398.22
5598,919,19/5/2022,883.51
5599,550,28/9/2022,4351.37
5600,232,22/1/2022,5947.5
5601,305,25/6/2021,7517.59
5602,990,5/7/2022,7598.99
5603,474,17/9/2022,2383.36
5604,574,14/12/2021,4522.5
5605,840,29/9/2022,12435.34
5606,241,27/2/2021,11485.14
5607,698,1/10/2021,4192.2
5608,559,17/4/2021,4438.5
5609,777,13/4/2022,1284.73
5610,963,30/11/2021,1228.88
5611,936,25/1/2022,3126.99
5612,958,5/2/2022,3446.25
5613,385,31/5/2022,7243.03
5614,287,30/6/2022,3060.54
5615,789,26/5/2021,5953.21
5616,644,4/7/2022,5192.41
5617,889,8/10/2021,2884.14
5618,377,30/12/2021,8831.61
5619,433,13/10/2021,8249.31
5620,388,6/11/2021,2678.84
5621,269,1/7/2022,6358.56
5622,509,16/11/2021,2383.36
5623,844,15/11/2022,3358.19
5624,854,30/5/2022,5242.91
5625,615,26/1/2022,6386.23
5626,890,29/6/2022,3917.1
5627,570,27/8/2021,2601.35
5628,596,6/1/2022,2601.35
5629,164,25/5/2022,8770.17
5630,600,18/8/2022,2076.82
5631,373,26/5/2022,2546.09
5632,942,6/8/2021,4360.46
5633,774,13/3/2022,4522.5
5634,839,13/7/2022,642.8
5635,262,13/12/2021,9882.14
5636,615,5/12/2022,7618.93
5637,866,2/5/2022,6822.97
5638,114,13/2/2022,1767.02
5639,748,14/7/2021,9793.32
5640,161,23/11/2022,9957.51
5641,80,2/10/2021,6924.47
5642,417,10/2/2021,8586.7
5643,842,12/6/2021,2720.97
5644,867,8/4/2022,2383.36
5645,806,10/8/2022,8888.47
5646,227,19/1/2021,5662.92
5647,617,23/5/2022,7646.44
5648,950,21/10/2022,2562.74
5649,60,22/8/2022,2772.92
5650,291,31/3/2021,10848.16
5651,347,13/11/2021,3752.63
5652,30,11/1/2022,2569.46
5653,492,27/2/2021,642.8
5654,729,22/12/2022,302.76
5655,640,6/2/2021,6316.64
5656,698,18/1/2022,4395.66
5657,1000,23/6/2021,3157.13
5658,126,7/11/2022,8599.07
5659,269,7/7/2021,7978.16
5660,139,6/7/2022,4153.64
5661,341,15/4/2022,7159.65
5662,827,13/5/2021,1191.68
5663,412,9/3/2022,5198.47
5664,426,18/12/2022,4046.97
5665,886,20/1/2021,6030.42
5666,922,26/10/2021,4957.53
5667,413,22/6/2022,5947.71
5668,806,28/9/2022,4929.45
5669,448,20/8/2021,13408.6
5670,212,13/1/2022,8846.75
5671,759,17/2/2021,1281.37
5672,653,22/2/2021,8453.08
5673,494,28/7/2022,10338.39
5674,464,25/10/2021,3157.13
5675,883,4/5/2022,3297.96
5676,6,9/3/2021,5267.94
5677,990,21/11/2022,5357.68
5678,451,17/1/2022,6822.97
5679,715,9/5/2022,2982.76
5680,956,12/2/2022,7088.08
5681,774,1/5/2021,2976.46
5682,777,19/6/2021,6241.1
5683,968,15/1/2022,605.52
5684,652,1/10/2022,4005.7
5685,193,3/7/2021,3665.84
5686,435,14/6/2021,845.39
5687,652,8/5/2022,3452.97
5688,768,23/7/2021,605.52
5689,115,25/11/2022,8191.48
5690,177,25/5/2021,1284.73
5691,137,21/12/2022,2546.09
5692,49,9/6/2022,3945.5
5693,610,28/7/2022,3665.84
5694,780,10/10/2021,10918.46
5695,975,22/9/2022,5693.12
5696,873,4/2/2022,3917.1
5697,144,11/11/2022,5581
5698,549,20/6/2022,1491.38
5699,966,15/1/2021,8847.53
5700,875,11/1/2021,11120.48
5701,655,29/4/2022,4193
5702,889,28/6/2022,321.4
5703,785,13/1/2022,2569.46
5704,632,24/12/2022,4806.64
5705,204,14/12/2021,5758.48
5706,996,9/2/2021,4456.4
5707,377,29/1/2022,2745.24
5708,624,20/7/2022,8390.3
5709,87,1/9/2022,6494.64
5710,47,31/3/2021,5678.02
5711,840,12/11/2022,1209.44
5712,542,4/6/2022,3107.15
5713,654,3/10/2022,9332.33
5714,431,29/7/2021,6414.89
5715,98,6/12/2022,3081.93
5716,117,4/7/2022,4522.5
5717,933,26/1/2022,5371.03
5718,290,24/1/2022,9709.43
5719,975,27/5/2022,3665.84
5720,710,28/4/2022,9103.84
5721,600,20/6/2021,2866.77
5722,867,16/2/2021,5356.62
5723,690,19/11/2021,5441.94
5724,870,23/9/2022,9502.4
5725,143,12/1/2022,3381.32
5726,796,2/11/2022,831.95
5727,708,11/2/2022,9122.95
5728,755,29/6/2021,2900.22
5729,327,9/6/2022,6084.74
5730,708,19/12/2021,1746.32
5731,36,23/5/2021,10375.1
5732,160,11/7/2022,2569.46
5733,36,12/12/2022,4153.64
5734,82,30/6/2021,1663.9
5735,439,12/6/2022,1134.71
5736,801,19/12/2021,7779.85
5737,833,13/12/2021,8882.58
5738,945,17/9/2022,2973.72
5739,643,18/2/2022,2164.88
5740,720,11/8/2022,4033.74
5741,68,30/10/2021,2584.22
5742,381,9/12/2022,2866.77
5743,164,5/4/2021,4461.83
5744,222,9/5/2022,5359.24
5745,144,29/4/2021,5490.48
5746,546,22/8/2021,8320.12
5747,625,16/10/2022,1140.8
5748,787,26/8/2021,8696.49
5749,356,18/2/2022,2279.95
5750,712,4/8/2022,883.51
5751,216,30/8/2021,3715.09
5752,589,29/8/2022,5128.02
5753,101,2/5/2021,1690.66
5754,818,27/10/2021,4100.48
5755,653,13/6/2021,642.8
5756,908,2/9/2022,6325.45
5757,979,29/1/2021,5835.97
5758,431,31/10/2022,10839.9
5759,860,17/12/2021,7966.55
5760,72,27/2/2022,5644.14
5761,699,17/8/2021,8203.71
5762,199,10/3/2022,9034.76
5763,219,25/4/2022,5875.69
5764,568,29/6/2022,4436.02
5765,331,16/2/2022,4772.11
5766,697,5/4/2022,7295.78
5767,647,31/8/2021,5538.42
5768,28,2/7/2021,10138.99
5769,333,18/3/2022,1284.73
5770,88,8/2/2022,5088.05
5771,753,15/2/2022,5108.83
5772,799,21/11/2022,2865.97
5773,303,13/5/2021,2565.58
5774,849,18/3/2022,7273.37
5775,282,30/5/2021,7518.76
5776,638,1/7/2021,3761.14
5777,891,19/2/2022,2562.74
5778,533,19/10/2021,605.52
5779,466,31/10/2021,8187.96
5780,170,13/6/2021,4048.62
5781,382,4/1/2022,2745.24
5782,920,20/10/2021,4808.91
5783,170,11/4/2022,5435.43
5784,34,27/5/2021,2546.09
5785,892,11/11/2021,3917.1
5786,239,29/10/2021,5490.48
5787,997,21/6/2021,4796.44
5788,692,18/4/2021,5357.68
5789,711,27/4/2021,2546.09
5790,532,23/8/2021,2180.23
5791,38,31/3/2022,3762.65
5792,630,12/11/2022,14350.83
5793,267,25/6/2021,7209.92
5794,694,19/6/2021,1690.78
5795,494,3/7/2021,3094.77
5796,376,25/7/2022,2476.41
5797,788,20/12/2021,7988.03
5798,156,25/4/2022,1494.44
5799,127,4/5/2022,5607.76
5800,147,27/7/2021,7129.51
5801,749,21/6/2022,642.8
5802,926,14/2/2021,3157.13
5803,514,28/12/2022,5524.91
5804,276,26/10/2021,2383.36
5805,87,24/10/2021,831.95
5806,782,3/12/2021,5803.87
5807,802,2/7/2022,4341.91
5808,117,16/6/2021,3917.1
5809,876,11/7/2022,4856.94
5810,878,19/5/2021,7881.57
5811,207,30/9/2021,3737.4
5812,174,30/4/2021,604.72
5813,92,5/7/2022,9740.69
5814,924,4/10/2021,3157.13
5815,691,7/11/2021,4379.01
5816,593,15/5/2022,11452.88
5817,207,14/4/2022,7196.01
5818,687,14/3/2021,8102.92
5819,67,18/1/2022,4553.89
5820,196,30/1/2021,3402.05
5821,620,31/10/2021,6314.26
5822,211,19/5/2022,4684.99
5823,98,22/10/2021,883.51
5824,540,14/11/2021,605.52
5825,224,27/2/2022,4360.46
5826,525,29/7/2022,4153.64
5827,846,16/3/2022,12606.92
5828,9,18/5/2021,9786.92
5829,876,28/8/2021,11218.38
5830,117,17/8/2022,3363.3
5831,2,7/7/2022,9510.75
5832,762,27/2/2022,4907.38
5833,822,2/11/2022,1690.66
5834,623,15/1/2021,1958.55
5835,637,24/9/2022,8494.49
5836,927,23/12/2021,4358.42
5837,510,29/5/2022,3324.3
5838,547,4/9/2022,1690.78
5839,882,19/12/2022,10299.39
5840,993,23/9/2022,5441.94
5841,352,19/3/2022,13291.9
5842,143,8/11/2021,2720.97
5843,249,16/4/2021,8676.14
5844,161,22/1/2022,7582.94
5845,14,23/1/2022,3983.56
5846,808,9/9/2021,5743.2
5847,474,18/7/2021,4264.13
5848,12,2/2/2021,3752.63
5849,364,26/10/2021,10467.9
5850,573,27/9/2021,5704.46
5851,435,27/1/2021,7583.04
5852,394,30/8/2021,6725.8
5853,329,1/7/2021,10695.04
5854,816,26/2/2022,2982.76
5855,580,20/7/2021,7322.4
5856,192,27/11/2021,2632.18
5857,432,5/1/2021,4211
5858,918,12/2/2022,831.95
5859,327,1/8/2021,5065.19
5860,686,14/5/2021,4195.07
5861,361,24/4/2022,5128.6
5862,164,20/10/2021,604.72
5863,405,9/1/2021,4525.64
5864,42,19/12/2022,1832.92
5865,112,4/9/2022,8426.56
5866,989,1/11/2021,2096.9
5867,772,12/2/2021,8373.5
5868,484,11/1/2021,2745.24
5869,165,19/7/2022,2982.76
5870,533,10/5/2021,2960.33
5871,591,10/11/2022,4166.38
5872,54,9/12/2022,1140.8
5873,947,17/6/2021,6133.28
5874,477,15/8/2021,1690.78
5875,105,10/9/2022,5829.07
5876,304,9/3/2021,5660.44
5877,866,3/6/2021,2831.46
5878,724,7/6/2021,4828.4
5879,654,15/5/2022,8300.36
5880,942,27/6/2022,3381.32
5881,431,31/5/2022,1284.73
5882,580,21/11/2022,3457.8
5883,390,23/6/2021,2281.6
5884,490,11/7/2021,5679.08
5885,786,10/11/2022,2598.97
5886,570,8/11/2022,6924.53
5887,364,27/8/2022,9675.81
5888,268,2/10/2021,6224.82
5889,216,19/2/2021,831.95
5890,703,6/11/2021,7772.08
5891,593,11/12/2021,2076.82
5892,835,14/12/2021,5292.13
5893,215,1/10/2021,3312.88
5894,338,3/4/2022,4525.64
5895,998,10/9/2022,6918.98
5896,640,9/1/2021,9036.87
5897,339,25/7/2022,8655.64
5898,424,22/5/2021,7197.77
5899,675,24/5/2021,845.39
5900,165,1/12/2022,5092.18
5901,716,18/9/2021,8107.12
5902,135,10/4/2021,4360.46
5903,452,17/10/2022,7167.37
5904,204,24/4/2022,4525.64
5905,502,22/2/2021,4342.74
5906,237,3/10/2022,14097.58
5907,507,19/7/2022,9760.51
5908,661,1/10/2021,1204.91
5909,957,6/1/2021,4586.37
5910,141,15/6/2022,6841.21
5911,514,2/6/2021,5062.2
5912,3,4/4/2022,6314.26
5913,960,4/1/2022,4940.09
5914,370,14/7/2021,1281.37
5915,374,21/9/2021,6437.28
5916,66,27/8/2022,5443.9
5917,156,10/2/2022,4292.01
5918,237,25/8/2022,8053.75
5919,737,7/8/2021,6963.8
5920,578,25/3/2021,7190
5921,463,15/7/2022,1663.9
5922,377,4/1/2022,2574.17
5923,946,5/5/2022,2958.7
5924,95,25/1/2021,6955.23
5925,536,29/3/2021,6859.2
5926,901,18/2/2022,2972.03
5927,995,13/12/2021,3614.83
5928,337,22/2/2021,6789.32
5929,137,21/9/2021,845.39
5930,505,20/7/2022,9723.92
5931,738,20/11/2022,11592.77
5932,525,14/7/2021,2262.82
5933,274,5/5/2021,3496.82
5934,935,14/11/2022,2773.76
5935,484,5/3/2022,7783.17
5936,833,2/10/2022,2562.74
5937,776,3/11/2021,5438.73
5938,215,11/2/2021,6583.56
5939,440,14/6/2021,1209.44
5940,341,8/6/2021,1284.73
5941,42,19/8/2022,5361.9
5942,721,28/10/2022,7695.81
5943,92,2/10/2022,6296.62
5944,218,18/1/2021,3665.84
5945,962,19/8/2022,5357.68
5946,700,1/3/2021,4360.46
5947,370,20/7/2021,5781.51
5948,585,5/1/2021,10481.54
5949,257,16/12/2021,10724.54
5950,117,23/8/2022,7170.84
5951,436,22/5/2021,7496.66
5952,549,24/1/2022,7805.64
5953,407,28/12/2021,2866.77
5954,822,14/9/2021,4441.48
5955,82,9/12/2022,1209.44
5956,153,4/7/2021,4221.37
5957,835,25/12/2022,5181.7
5958,379,22/11/2022,2383.36
5959,933,16/11/2022,1281.37
5960,676,6/5/2021,831.95
5961,350,17/11/2022,4590.76
5962,677,7/8/2021,2966.13
5963,381,21/3/2022,1663.9
5964,972,20/5/2022,5621.19
5965,568,21/1/2022,3157.13
5966,67,18/7/2022,5491.67
5967,984,3/10/2021,5490.48
5968,752,3/9/2022,9502.4
5969,287,16/12/2021,1648.98
5970,366,27/8/2022,1663.9
5971,250,29/8/2021,8751.9
5972,348,5/6/2022,6283.76
5973,123,10/5/2021,4733.14
5974,21,17/1/2022,5205.85
5975,856,6/5/2022,5584.46
5976,336,16/7/2021,4544.42
5977,595,19/9/2022,4360.46
5978,927,21/6/2021,9359.04
5979,698,16/4/2021,12337.38
5980,270,21/4/2022,12322.96
5981,230,27/7/2022,2076.82
5982,877,1/9/2022,3510.79
5983,405,3/7/2021,604.72
5984,625,12/1/2022,6929.92
5985,840,11/12/2022,2569.46
5986,509,18/10/2021,3671.61
5987,339,10/8/2022,2180.23
5988,793,23/12/2021,3917.1
5989,930,10/3/2021,3564.68
5990,158,21/8/2022,302.76
5991,535,1/4/2022,2569.46
5992,142,29/7/2022,6957.06
5993,302,4/4/2022,2281.6
5994,890,6/2/2021,6637.73
5995,929,26/9/2022,2745.24
5996,278,15/3/2021,4369.5
5997,760,26/5/2021,1663.9
5998,802,17/10/2022,6741.16
5999,806,5/2/2021,4379.01
6000,791,22/8/2022,1281.37
6001,915,10/2/2021,9409.03
6002,243,18/9/2022,2720.97
6003,127,31/5/2021,4525.64
6004,982,19/11/2021,4154.71
6005,71,4/2/2022,3243.28
6006,756,23/9/2021,6898.64
6007,764,28/5/2021,7645.45
6008,562,22/12/2022,2908.77
6009,323,21/6/2021,605.52
6010,440,14/4/2021,2958.7
6011,471,9/3/2021,10156.45
6012,817,16/2/2021,7963.24
6013,38,17/2/2021,1281.37
6014,529,27/3/2022,1281.37
6015,699,10/9/2022,8854.5
6016,492,28/12/2021,8494.49
6017,953,27/10/2022,4522.5
6018,299,12/5/2021,5882.98
6019,128,14/1/2022,11558.27
6020,51,10/8/2022,6804.1
6021,71,23/2/2021,4806.86
6022,819,22/8/2022,1958.55
6023,246,28/4/2021,4221.37
6024,773,2/2/2022,10724.54
6025,882,1/9/2022,5357.68
6026,633,6/2/2021,642.8
6027,576,5/4/2021,4264.83
6028,176,3/3/2022,5194.72
6029,846,8/9/2022,604.72
6030,944,27/12/2021,13028.39
6031,856,1/3/2021,2261.25
6032,522,28/6/2021,1690.66
6033,353,14/7/2021,1690.66
6034,83,19/6/2022,10481.54
6035,302,23/3/2021,4542.85
6036,48,17/12/2021,4219.8
6037,463,17/4/2022,926.92
6038,306,8/2/2022,2973.72
6039,582,11/4/2021,6817.45
6040,543,22/9/2022,8439.6
6041,149,5/8/2022,3297.96
6042,415,25/9/2021,7369.74
6043,145,17/3/2021,4739.05
6044,136,1/1/2021,4307.53
6045,137,29/9/2021,2358.26
6046,886,16/12/2022,1140.8
6047,900,19/3/2021,302.76
6048,451,19/9/2022,2261.25
6049,384,3/5/2022,7428.53
6050,301,25/5/2022,5135.73
6051,249,24/7/2021,10077.78
6052,135,28/4/2022,2720.97
6053,58,8/5/2021,4637.39
6054,322,3/5/2021,11790.94
6055,648,26/6/2022,11213.26
6056,275,13/4/2022,7056.78
6057,104,15/5/2021,2678.84
6058,256,6/6/2022,3381.32
6059,915,14/8/2021,3415.55
6060,146,2/1/2021,4835.54
6061,49,9/5/2021,3665.84
6062,534,8/12/2021,5140.02
6063,485,2/12/2021,7467.61
6064,389,16/6/2021,5024.15
6065,378,21/3/2022,10643.7
6066,242,25/9/2022,302.76
6067,693,6/6/2021,7353.49
6068,496,31/12/2022,1491.38
6069,222,23/6/2022,831.95
6070,35,19/2/2021,9099.21
6071,75,28/9/2021,7464.65
6072,635,20/6/2021,6667.58
6073,207,7/7/2022,3060.54
6074,384,30/3/2022,5357.68
6075,913,13/3/2022,3592.8
6076,120,1/2/2021,6121.08
6077,175,23/2/2022,2262.82
6078,695,22/1/2022,1491.38
6079,398,7/7/2022,4749.69
6080,15,27/2/2021,8011.4
6081,394,15/5/2022,6854.46
6082,181,1/4/2022,10481.54
6083,453,6/6/2021,5357.68
6084,221,26/3/2022,4945.88
6085,469,29/12/2022,2562.74
6086,490,22/10/2021,6904.96
6087,57,29/5/2021,5321.79
6088,367,3/6/2022,4964.66
6089,722,15/11/2021,2422.17
6090,155,28/8/2022,9757.97
6091,430,4/8/2021,2562.74
6092,123,23/9/2022,5264.36
6093,891,6/3/2022,10534.12
6094,52,15/1/2022,3296.79
6095,862,31/12/2022,9616.62
6096,554,9/6/2021,9878.97
6097,352,8/7/2021,3686.89
6098,29,29/9/2021,7690.16
6099,334,22/3/2022,11252.24
6100,990,26/7/2021,5624.39
6101,12,27/7/2021,604.72
6102,322,19/6/2021,1648.98
6103,385,26/8/2021,6463.19
6104,520,7/6/2021,8013.06
6105,989,12/11/2021,1209.44
6106,616,4/3/2021,8575.51
6107,363,27/9/2022,2562.74
6108,640,6/3/2021,9419.04
6109,218,7/7/2022,6300.46
6110,353,13/9/2021,2681.54
6111,436,24/11/2022,10473.08
6112,652,26/9/2022,10695.04
6113,408,7/9/2021,4153.64
6114,665,3/4/2021,3566.36
6115,548,15/3/2022,11136.32
6116,875,1/6/2022,7190.6
6117,268,12/4/2021,2982.76
6118,684,8/6/2022,8739.9
6119,75,12/11/2022,5329.74
6120,474,13/4/2021,321.4
6121,947,2/12/2021,5726.59
6122,682,15/11/2021,8000.95
6123,780,11/8/2022,2281.6
6124,418,6/8/2022,2154.32
6125,142,23/10/2021,7104.24
6126,773,8/5/2022,5793.24
6127,701,25/2/2022,9477.88
6128,632,19/10/2021,2884.14
6129,822,4/6/2021,3215.31
6130,83,6/4/2021,10196.94
6131,97,6/10/2022,7124.7
6132,882,9/2/2021,7331.39
6133,614,24/10/2022,5441.94
6134,211,21/5/2022,5490.48
6135,543,24/12/2022,6121.08
6136,345,21/7/2021,4395.66
6137,205,12/3/2022,7016.79
6138,244,24/6/2021,3297.96
6139,90,24/11/2021,8802.32
6140,475,16/11/2021,5552.14
6141,436,20/7/2022,2180.23
6142,22,16/5/2021,2180.23
6143,619,12/6/2022,11064.04
6144,461,7/1/2022,11685.29
6145,900,8/12/2022,1191.68
6146,747,1/2/2021,4094.17
6147,587,9/8/2022,6567.12
6148,735,7/7/2021,6643.83
6149,148,6/7/2022,5811.88
6150,956,19/7/2021,7897.55
6151,428,2/6/2022,5490.48
6152,167,27/5/2022,10490.58
6153,194,13/2/2021,4525.64
6154,106,13/8/2021,4069.68
6155,835,17/3/2022,10858.94
6156,44,20/12/2021,9379.55
6157,155,24/8/2022,6455.09
6158,219,23/3/2022,6499.69
6159,770,2/10/2022,8591.31
6160,958,22/4/2021,1491.38
6161,342,24/10/2021,1140.8
6162,958,2/10/2021,9153.02
6163,217,29/9/2021,3888.28
6164,464,20/11/2021,3986.04
6165,728,1/9/2021,3060.54
6166,60,27/2/2021,3381.32
6167,255,15/9/2022,1209.44
6168,199,21/1/2022,5168.31
6169,478,17/10/2021,845.39
6170,66,28/5/2022,4174.44
6171,957,22/3/2021,2678.84
6172,5,10/3/2022,2745.24
6173,795,29/10/2021,6314.26
6174,324,28/10/2022,8637.83
6175,314,24/2/2021,6929.92
6176,484,26/2/2022,1191.68
6177,252,26/6/2021,2720.97
6178,7,1/7/2021,6642.41
6179,678,21/9/2022,4525.64
6180,96,26/5/2022,6385.88
6181,376,13/3/2021,3358.19
6182,144,28/6/2022,12730.72
6183,127,18/4/2022,3339.76
6184,838,18/10/2021,6287.33
6185,47,15/4/2022,2972.03
6186,851,1/6/2021,7078.5
6187,777,4/3/2022,7232.2
6188,266,2/11/2022,4622.91
6189,641,2/11/2021,4946.1
6190,66,9/10/2021,8214.48
6191,459,15/11/2022,4339.64
6192,350,10/1/2022,1690.66
6193,868,25/5/2022,2867.49
6194,65,30/6/2021,6639.05
6195,642,22/1/2021,7105.84
6196,429,26/9/2022,5844.3
6197,527,15/7/2022,7424.76
6198,814,13/12/2022,2972.03
6199,933,18/10/2021,1462.2
6200,401,26/2/2022,2269.42
6201,455,8/10/2022,6156.94
6202,65,7/12/2021,4153.64
6203,160,14/3/2021,5441.94
6204,396,29/4/2021,3665.84
6205,327,8/7/2022,5540
6206,1,14/9/2022,5441.94
6207,976,16/1/2022,8053.22
6208,520,7/6/2022,2988.08
6209,998,19/11/2022,6907.87
6210,282,9/8/2022,1281.37
6211,817,31/1/2021,8059.94
6212,906,9/5/2021,5297.88
6213,345,13/11/2022,321.4
6214,519,19/11/2022,7578.9
6215,113,19/3/2021,5092.18
6216,931,5/12/2021,2180.23
6217,378,11/12/2021,1491.38
6218,954,12/10/2021,321.4
6219,92,10/10/2021,8672.88
6220,3,1/1/2022,11512.73
6221,785,17/3/2021,6549.12
6222,838,8/6/2022,6189.63
6223,453,16/1/2022,4360.46
6224,598,25/5/2021,642.8
6225,849,10/4/2022,3917.1
6226,773,10/10/2022,2681.54
6227,353,18/11/2022,4738.78
6228,164,28/7/2021,7200.96
6229,51,6/5/2022,4077.78
6230,213,22/7/2022,883.51
6231,384,22/11/2021,3358.19
6232,985,7/7/2022,1690.78
6233,364,22/2/2022,1140.8
6234,488,14/1/2022,7639.28
6235,396,7/1/2021,2076.82
6236,293,22/9/2021,3414.85
6237,452,6/7/2022,7125.67
6238,622,13/6/2021,5366.12
6239,32,22/5/2021,4813.02
6240,991,12/11/2021,1958.55
6241,322,9/4/2022,4522.5
6242,608,18/9/2021,3665.84
6243,242,17/12/2021,5843.95
6244,851,1/3/2021,1832.92
6245,201,8/7/2022,8491.1
6246,755,9/8/2021,3157.13
6247,93,24/2/2021,8790.67
6248,373,13/12/2021,8102.92
6249,217,21/3/2022,12173.61
6250,528,17/9/2021,5607.88
6251,362,16/5/2022,10016.98
6252,806,29/8/2021,4663.22
6253,339,30/10/2021,7819.48
6254,111,20/1/2021,3060.54
6255,204,30/7/2022,4999.03
6256,548,7/2/2022,1284.73
6257,922,23/3/2021,5438.37
6258,520,31/12/2022,6408.59
6259,868,6/12/2021,8967.12
6260,472,8/6/2022,604.72
6261,629,25/1/2021,6314.26
6262,485,5/3/2021,3297.96
6263,204,9/1/2021,883.51
6264,316,1/5/2022,1148.15
6265,812,6/10/2022,4525.64
6266,65,5/6/2022,2569.46
6267,110,6/6/2021,10364.17
6268,560,10/10/2021,2546.09
6269,716,13/10/2022,10573.1
6270,349,19/11/2021,2678.84
6271,160,6/9/2022,9158.68
6272,360,2/10/2022,1191.68
6273,395,28/11/2022,8966.1
6274,567,10/2/2022,2180.23
6275,811,19/9/2022,831.95
6276,979,18/11/2022,1281.37
6277,52,16/6/2022,15325.26
6278,915,3/3/2022,5357.68
6279,239,20/12/2022,3930.58
6280,663,20/5/2021,4153.64
6281,301,13/6/2022,5540.49
6282,41,4/5/2022,13014.18
6283,946,5/8/2022,4153.64
6284,830,28/10/2021,4487.99
6285,17,9/4/2022,6878.61
6286,924,22/9/2022,1491.38
6287,785,20/8/2022,4837.87
6288,294,17/7/2021,10799.62
6289,94,2/7/2021,8226.89
6290,637,29/8/2021,5491.57
6291,622,30/11/2022,642.8
6292,346,26/7/2021,6189.63
6293,899,13/12/2022,2180.23
6294,166,2/8/2022,6373.99
6295,900,16/10/2021,5357.68
6296,258,1/5/2022,7958.95
6297,769,13/12/2021,7103.66
6298,992,15/4/2021,3688.21
6299,796,21/1/2021,845.39
6300,559,23/4/2022,3813.86
6301,363,21/8/2021,8891.87
6302,792,4/12/2022,1140.8
6303,375,5/3/2021,3472.26
6304,998,6/4/2022,8340.44
6305,354,29/3/2021,2562.74
6306,646,18/7/2022,7353.43
6307,203,6/12/2022,4410.4
6308,994,8/7/2022,3350.76
6309,71,29/7/2022,5802.62
6310,821,25/6/2022,2281.6
6311,184,30/6/2022,6032.69
6312,999,16/8/2022,5726.59
6313,557,12/4/2021,11977.56
6314,720,1/3/2022,3297.96
6315,589,19/2/2022,9481.72
6316,425,25/2/2022,2253.7
6317,866,9/12/2022,2261.25
6318,900,18/10/2022,9980.1
6319,818,14/9/2021,7905.09
6320,963,6/5/2021,3060.54
6321,110,11/4/2022,6821.94
6322,127,3/10/2021,1767.02
6323,276,1/11/2021,4907.38
6324,484,16/11/2022,5357.68
6325,688,10/12/2022,9867.82
6326,626,29/12/2021,6998.64
6327,954,17/3/2022,4253.52
6328,218,17/8/2022,6431.23
6329,95,18/12/2021,8739
6330,764,25/9/2021,1166.79
6331,132,23/9/2022,1140.8
6332,756,1/4/2021,4048.62
6333,774,28/9/2022,7992.4
6334,361,24/6/2022,6033.85
6335,639,21/9/2022,6423.06
6336,978,26/12/2021,7204.04
6337,973,23/3/2021,6479.2
6338,884,4/2/2022,2905.62
6339,883,22/4/2022,6725.8
6340,13,23/9/2022,2562.74
6341,956,11/3/2022,7591.31
6342,408,19/2/2022,4489.64
6343,316,22/10/2021,9535.23
6344,46,4/7/2022,9338.86
6345,798,5/9/2021,4599.55
6346,635,2/12/2021,321.4
6347,674,26/4/2022,2569.46
6348,346,16/9/2021,2678.84
